G
G
G
D
G
G
G
G
G
D
F
F
F
F
F
D
G
E
G
F
C
C
C
C
C
D
D
D
D
D
D
D
D
D
D
G
G
G
G
D
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
D
D
D
D
D
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
B
B
B
G
G
G
G
G
G
G
G
F#
G
E
E
E
E
E
A
A
A
A
A
G
G
G
D
G
G
G
G
D
G
E
E
E
E
G
G
G
D
G
C
C
C
C
C
G
G
G
E
G
G
G
G
G
G
F
F
F
F
G
G
G
G
G
D
D
D
D
D
D
D
D
D
A
A
A
A
A
A
A
A
A
A
G
G
G
G
G
G
G
G
G
G
A
A
A
A
A
G
G
G
G
G
G
G
G
D
G
F
F
F
C
F
G
G
G
G
G
G
C
G
F#
G
G
G
G
D
D
